show_id,type,title,director,cast,country,release_year,rating,listed_in,description,year_added,month_added,duration_value,duration_type
s336,0,Freedomland,Joe Roth,"Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard, William Forsythe, Aunjanue Ellis, Anthony Mackie, LaTanya Richardson Jackson, Clarke Peters, Peter Friedman, Domenick Lombardozzi",United States,-0.9275850432369608,8,"Dramas, Thrillers",when a woman reports that her infant son was kidnapped by a black man an african american detective and a white activist team up to dig for details,1.3466640745006808,0.39397177653207405,113,Minutes
s337,1,Friday Night Lights,Unknown,"Kyle Chandler, Connie Britton, Aimee Teegarden, Taylor Kitsch, Jesse Plemons, Minka Kelly, Zach Gilford, Adrianne Palicki, Derek Phillips, Brad Leland, Gaius Charles, Timothy F. Crowley, Louanne Stephens, Stacey Oristano, Scott Porter",Unknown,-0.47400918016696203,9,"TV Dramas, Teen TV Shows",eric taylor faces enormous pressure when he signs on as the new coach of a smalltown texas football team thats poised to win the state championship,1.3466640745006808,0.39397177653207405,5,Seasons
s338,0,Good Luck Chuck,Mark Helfrich,"Dane Cook, Jessica Alba, Dan Fogler, Ellia English, Sasha Pieterse, Annie Wood, Lonny Ross, Chelan Simmons, Simone Bailly, Jodelle Ferland, Crystal Lowe, Troy Gentile, Georgia Craig, Michelle Harrison, Chiara Zanni","United States, Canada",-0.8141910774694611,8,"Comedies, Romantic Movies",every time chuck breaks up with a girlfriend she ends up engaged to her next boyfriend soon women are dating chuck in hopes of meeting mr right,1.3466640745006808,0.39397177653207405,99,Minutes
s339,1,Hunter X Hunter (2011),Unknown,"Megumi Han, Mariya Ise, Keiji Fujiwara, Miyuki Sawashiro, Daisuke Namikawa",Japan,-0.020433317096963256,9,"Anime Series, International TV Shows",to fulfill his dreams of becoming a legendary hunter like his dad a young boy must pass a rigorous examination and find his missing father,1.3466640745006808,0.39397177653207405,6,Seasons
s340,0,I missed you: Director's Cut,"Mag Hsu, Hsu Chih-yen","Wu Kang-ren, Eve Ai, Fu Meng-po, Lin Mei-hsiu, 9m88",Unknown,0.7733244432755346,9,"Dramas, Independent Movies, International Movies",a workaholic reconnects with two men she blocked on social media five years ago and begins to reflect on her past life choices,1.3466640745006808,0.39397177653207405,96,Minutes
s341,0,Inception,Christopher Nolan,"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page, Tom Hardy, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Marion Cotillard, Pete Postlethwaite, Michael Caine, Lukas Haas","United States, United Kingdom",-0.47400918016696203,7,"Action & Adventure, Sci-Fi & Fantasy, Thrillers",a troubled thief who extracts secrets from peoples dreams takes one last job leading a dangerous mission to plant an idea in a targets subconscious,1.3466640745006808,0.39397177653207405,148,Minutes
s342,0,Magnolia,Paul Thomas Anderson,"John C. Reilly, Philip Baker Hall, Tom Cruise, Julianne Moore, Philip Seymour Hoffman, William H. Macy, Jeremy Blackman, Jason Robards, Melinda Dillon, April Grace, Luis Guzmán, Ricky Jay, Alfred Molina, Michael Murphy, Melora Walters",United States,-1.7213428036094587,8,"Dramas, Independent Movies",through chance history and divine intervention a cast of eclectic characters weaves and warps through each others lives on a random day in california,1.3466640745006808,0.39397177653207405,189,Minutes
s343,0,Major Payne,Nick Castle,"Damon Wayans, Karyn Parsons, William Hickey, Michael Ironside, Albert Hall, Ross Bickell, Orlando Brown, Peyton Chesson-Fohl, Steven Martini",United States,-2.1749186666794573,7,Comedies,a hardened marine is given his marching orders and must now lead a disorderly group of mismatched cadets into a junior rotc competition,1.3466640745006808,0.39397177653207405,97,Minutes
s344,0,My Girl,Howard Zieff,"Dan Aykroyd, Jamie Lee Curtis, Macaulay Culkin, Anna Chlumsky, Richard Masur, Griffin Dunne, Ann Nelson, Peter Michael Goetz, Jane Hallaren, Anthony R. Jones",United States,-2.628494529749456,7,Dramas,this comingofage charmer follows a summer in the life of an yearold girl who learns about love and loss as she grapples with profound changes,1.3466640745006808,0.39397177653207405,102,Minutes
s345,0,My Girl 2,Howard Zieff,"Anna Chlumsky, Austin O'Brien, Dan Aykroyd, Jamie Lee Curtis, Richard Masur, Christine Ebersole, Angeline Ball",United States,-2.288312632446957,6,"Children & Family Movies, Comedies, Dramas",a teen makes surprising discoveries when she talks to her dead mothers high school friends for an essay about someone she admires but has never met,1.3466640745006808,0.39397177653207405,99,Minutes
s346,0,Open Season: Scared Silly,David Feiss,"William Townsend, Donny Lucas, Melissa Sturm, Trevor Devall, Brian Drummond, Kathleen Barr, Garry Chalk, Lee Tockar, Shannon Chan-Kent, Michelle Murdocca, Lorne Cardinal, Peter Kelamis","United States, Canada",0.09296064867053644,6,"Children & Family Movies, Comedies",when a spooky werewolf tale scares boog out of joining the annual camping trip his friends hatch a plan to cure him of his fear,1.3466640745006808,0.39397177653207405,85,Minutes
s347,0,Pineapple Express,David Gordon Green,"Seth Rogen, James Franco, Danny McBride, Kevin Corrigan, Craig Robinson, Gary Cole, Rosie Perez, Ed Begley Jr., Nora Dunn, Amber Heard",United States,-0.7007971117019615,8,"Action & Adventure, Comedies",after witnessing a murder a perpetually stoned process server and his goodnatured dealer go on the run from a drug lord whos out to kill them,1.3466640745006808,0.39397177653207405,112,Minutes
s348,0,Planet 51,Jorge Blanco,"Justin Long, Dwayne Johnson, Gary Oldman, Seann William Scott, Jessica Biel, John Cleese, Freddie Benedict","Spain, United Kingdom, United States",-0.5874031459344617,6,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",after landing on a planet reminiscent of s suburbia a human astronaut tries to avoid capture recover his spaceship and make it home safely,1.3466640745006808,0.39397177653207405,91,Minutes
s349,0,Poms,Zara Hayes,"Diane Keaton, Jacki Weaver, Pam Grier, Rhea Perlman, Celia Weston, Alisha Boe, Charlie Tahan","United Kingdom, United States",0.5465365117405352,7,Comedies,after moving to a retirement community loner martha befriends a funloving neighbor and forms a cheerleading club for youngatheart seniors,1.3466640745006808,0.39397177653207405,91,Minutes
s350,0,Seabiscuit,Gary Ross,"Tobey Maguire, Jeff Bridges, Chris Cooper, Elizabeth Banks, Gary Stevens, William H. Macy, David McCullough, Kingston DuCoeur, Eddie Jones, Ed Lauter, Michael O'Neill, Michael Angarano, Royce D. Applegate, Annie Corley, Valerie Mahaffey",United States,-1.2677669405394598,7,"Dramas, Sports Movies",an ungainlylooking colt becomes a winning thoroughbred in this depressionera drama based on the true story of champion racehorse seabiscuit,1.3466640745006808,0.39397177653207405,141,Minutes
s351,0,Space Cowboys,Clint Eastwood,"Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner, James Cromwell, Marcia Gay Harden, William Devane, Loren Dean, Courtney B. Vance, Rade Serbedzija, Barbara Babcock, Blair Brown",United States,-1.6079488378419589,7,"Action & Adventure, Dramas, Sci-Fi & Fantasy",a retired engineer agrees to help nasa prevent a russian satellite from falling to earth if he and his overthehill pals can man the mission,1.3466640745006808,0.39397177653207405,130,Minutes
s352,0,Team America: World Police,Trey Parker,"Trey Parker, Matt Stone, Kristen Miller, Masasa Moyo, Daran Norris, Phil Hendrie, Maurice LaMarche, Chelsea Magritte, Jeremy Shada, Fred Tatasciore","United States, Germany",-1.1543729747719602,8,"Action & Adventure, Comedies, Cult Movies",in this musical satire an allmarionette police force takes on the challenging role of keeping the peace on a troubled planet,1.3466640745006808,0.39397177653207405,98,Minutes
s353,0,The Edge of Seventeen,Kelly Fremon Craig,"Hailee Steinfeld, Woody Harrelson, Kyra Sedgwick, Haley Lu Richardson, Blake Jenner, Hayden Szeto, Alexander Calvert, Eric Keenleyside","United States, China",0.20635461443803613,8,"Comedies, Dramas",a troubled teenager finds high school life even less bearable after she catches her childhood best friend hooking up with her popular older brother,1.3466640745006808,0.39397177653207405,105,Minutes
s354,0,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff, Emily Alyn Lind, Cicely Tyson, Andrea Frankle, Brad James, Lance E. Nichols",United States,-0.13382728286446294,8,Horror Movies,a couples georgia dream home becomes a living nightmare when their daughter begins to have frightening visions from the propertys terrible past,1.3466640745006808,0.39397177653207405,101,Minutes
s355,0,The Last Boy Scout,Tony Scott,"Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham, Taylor Negron, Danielle Harris, Halle Berry, Bruce McGill",United States,-2.628494529749456,8,"Action & Adventure, Comedies",private eye joe hallenbeck is forced to team up with a disgraced quarterback to uncover a conspiracy by a politician and a football team owner,1.3466640745006808,0.39397177653207405,105,Minutes
s356,0,The Lincoln Lawyer,Brad Furman,"Matthew McConaughey, Josh Lucas, Ryan Phillippe, John Leguizamo, Michael Peña, Bryan Cranston, Bob Gunton, William H. Macy, Marisa Tomei, Frances Fisher",United States,-0.3606152143994623,8,"Dramas, Thrillers",a streetwise defense lawyer who operates out of the back seat of his lincoln lands a highprofile case that soon puts him and his family in danger,1.3466640745006808,0.39397177653207405,118,Minutes
s357,0,The Losers,Sylvain White,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba, Columbus Short, Óscar Jaenada, Jason Patric, Holt McCallany, Peter Macdissi, Peter Francis James","United States, France",-0.47400918016696203,7,Action & Adventure,after a searchanddestroy mission leads to betrayal an elite black ops squad seeks revenge but they must remain deep undercover to even the score,1.3466640745006808,0.39397177653207405,97,Minutes
s358,0,The Machinist,Brad Anderson,"Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón, John Sharian, Michael Ironside, Lawrence Gilliard Jr., Reg E. Cathey, Anna Massey, Matthew Romero, Robert Long, Colin Stinton, Craig Stevenson","Spain, France, United Kingdom, United States",-1.1543729747719602,8,"Dramas, Independent Movies, Thrillers",haunted and gaunt after a prolonged bout of insomnia factory worker trevor reznik begins to question his sanity amid a series of mysterious events,1.3466640745006808,0.39397177653207405,102,Minutes
s359,0,The Net,Irwin Winkler,"Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker, Wendy Gazelle, Ken Howard, Ray McKinnon, Daniel Schorr, L. Scott Caldwell, Robert Gossett",United States,-2.1749186666794573,7,Thrillers,a computer analyst becomes a target after she stumbles onto a conspiracy via a mysterious floppy disk forcing her to go on the run to clear her name,1.3466640745006808,0.39397177653207405,114,Minutes
s360,0,The Original Kings of Comedy,Spike Lee,"Steve Harvey, D.L. Hughley, Cedric the Entertainer, Bernie Mac",United States,-1.6079488378419589,8,Stand-Up Comedy,comedians steve harvey cedric the entertainer dl hughley and bernie mac hit the stage in an iconic standup concert directed by spike lee,1.3466640745006808,0.39397177653207405,111,Minutes
s361,0,Valentine's Day,Garry Marshall,"Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper, Eric Dane, Patrick Dempsey, Hector Elizondo, Jamie Foxx, Jennifer Garner, Topher Grace, Anne Hathaway, Ashton Kutcher, Queen Latifah, Taylor Lautner, George Lopez, Shirley MacLaine, Emma Roberts, Julia Roberts, Taylor Swift",United States,-0.47400918016696203,7,"Comedies, Romantic Movies",the tripwires of modern love are exposed in a carousel involving relationships and the single life on the most romantic day of the year february,1.3466640745006808,0.39397177653207405,125,Minutes
s362,1,Charmed,Unknown,"Madeleine Mantock, Sarah Jeffery, Melonie Diaz, Rupert Evans, Ser'Darius Blain, Ellen Tamaki, Charlie Gillespie",United States,0.7733244432755346,9,"TV Dramas, TV Sci-Fi & Fantasy",after their mothers tragic death a trio of sisters bond over their newfound powers vanquish demons and band together to defend their magical legacy,1.3466640745006808,0.10281735039347827,3,Seasons
s363,0,The Lost Café,Kenneth Gyang,"Tunde Aladese, Omatta Udalor, Terje Lien, Ann Njemanze, Anders Lidin Hansen, Jenny Bonden, Belinda Effah, Anita Daniels, Silje Drensgrud, Torbjørn Jensen",Unknown,0.43314254597303553,9,"Dramas, International Movies",an aspiring filmmaker grapples with her decision to study abroad in norway when she meets an insightful but peculiar owner of a curious coffee shop,1.3466640745006808,0.10281735039347827,76,Minutes
s364,0,The Vault,Jaume Balagueró,"Freddie Highmore, Astrid Bergès-Frisbey, Sam Riley, Liam Cunningham, José Coronado, Luis Tosar, Emilio Gutiérrez Caba, Axel Stein, Daniel Holguín, Famke Janssen",Unknown,0.7733244432755346,8,"Action & Adventure, International Movies, Thrillers",a genius engineer and his crew of amateur thieves plot a scheme to seize a legendary lost treasure hidden in a fortress beneath the bank of spain,1.3466640745006808,0.10281735039347827,118,Minutes
s365,1,Centaurworld,Unknown,"Kimiko Glenn, Megan Hilty, Parvesh Cheena, Chris Diamantopoulos, Megan Nicole Dong, Jessie Mueller, Josh Radnor",Unknown,0.7733244432755346,14,"Kids' TV, TV Comedies",on a quest to reunite with her trusty rider a fearless war horse journeys through a whimsical world filled with magic adventure and singing centaurs,1.3466640745006808,0.10281735039347827,1,Seasons
s366,0,Eyes of a Thief,Najwa Najjar,"Khaled Abol El Naga, Souad Massi, Suhail Haddad, Malak Ermileh, Maisa Abd Elhadi, Walid Abdul Salam, Nisreen Faour, Areen Omari",", France, Algeria",-0.020433317096963256,9,"Dramas, Independent Movies, International Movies",after a decade in prison a palestinian man with a dark secret returns to the west bank and searches for the daughter he lost long ago,1.3466640745006808,0.10281735039347827,103,Minutes
s367,1,Glow Up,Unknown,Unknown,United Kingdom,0.7733244432755346,9,"British TV Shows, International TV Shows, Reality TV",in this competition show aspiring makeup artists navigate colorful challenges to win a careermaking opportunity in the beauty industry,1.3466640745006808,0.10281735039347827,3,Seasons
s368,0,I'm Glad I Did,Selçuk Metin,"Metin Akpınar, Demet Akbağ, Umur Bugay, Ahmet Gülhan, Dikmen Gürün, Kandemir Konduk, Perran Kutman, Zeynep Oral, Nevra Serezli, Selma Sonat, Suat Sungur, Ferhan Şensoy, Cihat Tamer, Demet Taner",Unknown,0.6599304775080349,9,"Documentaries, International Movies",glimpse into the life and decadeslong career of turkish performer metin akpnar through personal interviews with him and his contemporaries,1.3466640745006808,0.10281735039347827,114,Minutes
s369,1,Khawatir,Unknown,Unknown,Unknown,-0.5874031459344617,9,"International TV Shows, Reality TV",saudi media personality ahmad al shugairi travels around the world on a quest for knowledge in various cities while offering his personal reflections,1.3466640745006808,0.10281735039347827,1,Seasons
s370,1,Myth & Mogul: John DeLorean,Unknown,Unknown,Unknown,0.7733244432755346,9,"British TV Shows, Crime TV Shows, Docuseries",in the automotive world john delorean rose from engineer to executive to icon but under the hood of his selfcreated legend lies darkness and deceit,1.3466640745006808,0.10281735039347827,1,Seasons
s371,1,Outer Banks,Unknown,"Chase Stokes, Madelyn Cline, Madison Bailey, Jonathan Daviss, Rudy Pankow, Charles Esten, Adina Porter, Austin North, Drew Starkey",United States,0.7733244432755346,11,"TV Action & Adventure, TV Dramas, Teen TV Shows",on an island of haves and havenots teen john b enlists his three best friends to hunt for a legendary treasure linked to his fathers disappearance,1.3466640745006808,0.10281735039347827,2,Seasons
s372,0,Pomegranates and Myrrh,Najwa Najjar,"Yasmine Al Massri, Ashraf Farah, Ali Suliman, Hiam Abbass, Samia Kuzmoz Bakri, Yosef Abu Wardeh, Wardeh Dukwar, Manal Awad, Valentina Abu-'Aksa, Walid Abdul Salam, Ahmad Abu Sal'oum, Wardeh Jubran",Unknown,-0.5874031459344617,9,"Dramas, Independent Movies, International Movies",after her husband is placed under israeli detention a palestinian newlywed is left to deal with the fallout resorting to her passion for dabke to cope,1.3466640745006808,0.10281735039347827,95,Minutes
s373,0,Rurouni Kenshin: The Beginning,Keishi Otomo,"Takeru Satoh, Kasumi Arimura, Issey Takahashi, Nijiro Murakami, Masanobu Ando, Kazuki Kitamura, Yosuke Eguchi",Unknown,0.7733244432755346,11,"Action & Adventure, International Movies",before he was a protector kenshin was a fearsome assassin known as battosai but when he meets the gentle tomoe yukishiro his story begins to change,1.3466640745006808,0.10281735039347827,138,Minutes
s374,0,The Last Mercenary,David Charhon,"Jean-Claude Van Damme, Alban Ivanov, Éric Judor, Patrick Timsit, Miou-Miou, Assa Sylla, Samir Decazza, Valérie Kaprisky, Djimo, Nassim Lyes",Unknown,0.7733244432755346,11,"Action & Adventure, Comedies, International Movies",a legendary secret agentturnedmercenary comes out of hiding to save the son hes never met learning how to be a dad may be his toughest mission yet,1.3466640745006808,0.10281735039347827,112,Minutes
s375,0,Flower Girl,Michelle Bello,"Damilola Adegbite, Chris Attoh, Chuks Chukwujekwu, Blossom Chukwujekwu, Eku Edewor, Bikiya Graham Douglas",Nigeria,-0.13382728286446294,12,"Comedies, International Movies, Romantic Movies",when a young florist whos long dreamed of her wedding day gets dumped by her boyfriend she sets out to win him back with help from a handsome actor,1.3466640745006808,0.10281735039347827,94,Minutes
s376,0,Resort to Love,Steven Tsuchida,"Christina Milian, Jay Pharoah, Sinqua Walls, Tymberlee Hill, Jeryl Prescott Gallien, Christiani Pitts, Karen Obilom, Alexander Hodge, T.J. Power, Sylvaine Strike, Kayne Lee Harrison",Unknown,0.7733244432755346,9,"Comedies, Romantic Movies",reeling from a broken heart and career meltdown a singer takes a gig at a swanky island resort  where her exfianc happens to be getting married,1.3466640745006808,0.10281735039347827,102,Minutes
s377,1,Transformers: War for Cybertron: Kingdom,Unknown,"Jake Foushee, Jason Marnocha, Linsay Rousseau, Joe Zieja, Frank Todaro, Bill Rogers, Keith Silverstein, Edward Bosco, Tessho Genda, Ryohei Kimura, Kikuko Inoue, Kazuhiko Inoue, Chafurin",Unknown,0.7733244432755346,14,Anime Series,the frantic race to locate the allspark first culminates on a strange planet as the future comes crashing through to the present day,1.3466640745006808,0.10281735039347827,1,Seasons
s378,0,Bartkowiak,Daniel Markowicz,"Józef Pawłowski, Zofia Domalik, Szymon Bobrowski, Bartłomiej Topa, Janusz Chabior, Rafał Zawierucha, Antoni Pawlicki, Cezary Łukaszewicz, Danuta Stenka, Jan Frycz, Damian Majewski",Poland,0.7733244432755346,11,"Action & Adventure, International Movies",after his brother dies in a car crash a disgraced mma fighter takes over the family nightclub  and soon learns his siblings death wasnt an accident,1.3466640745006808,0.10281735039347827,92,Minutes
s379,0,Fantastic Fungi,Louie Schwartzberg,Unknown,United States,0.5465365117405352,9,Documentaries,delve into the magical world of fungi from mushrooms that clear oil spills to underground fungal networks that help trees communicate,1.3466640745006808,0.10281735039347827,81,Minutes
s380,1,Tattoo Redo,Unknown,Unknown,Unknown,0.7733244432755346,11,Reality TV,bad tattoos walk in great tattoos walk out top artists transform tattoo disasters into stunning coverups with designs chosen by clients loved ones,1.3466640745006808,0.10281735039347827,1,Seasons
s381,1,The Flash,Glen Winter,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes, Tom Cavanagh, Jesse L. Martin, Neil Sandilands, Britne Oldford, Danielle Nicolet, Keiynan Lonsdale, Kim Engelbrecht",United States,0.7733244432755346,9,"Crime TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",a forensics expert who wakes from a coma with amazing new powers squares off against forces threatening the city in this liveaction superhero romp,1.3466640745006808,0.10281735039347827,7,Seasons
s382,1,The Snitch Cartel: Origins,Unknown,"Juan Pablo Urrego, Sebastián Osorio, Patricia Tamayo, Verónica Velásquez, María Camila Zárate, Nicole Santamaría, Eduardo Pérez, Julian Farrieta, Gustavo Angarita Jr., Carlos Manuel Vesga, Helena Mallarino, David Prada, Margarita Reyes, Adriana Silva, Laura Rodríguez, Angélica Blandón, Maia Landaburu, Jesús de los Ríos",Unknown,0.7733244432755346,11,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",over four decades two brothers in cali juggle family duties multiple romances and illegal businesses transforming from poor kids to cocaine kingpins,1.3466640745006808,0.10281735039347827,1,Seasons
s383,1,All American,Unknown,"Daniel Ezra, Taye Diggs, Samantha Logan, Bre-Z, Greta Onieogou, Monet Mazur, Michael Evans Behling, Cody Christian, Karimah Westbrook, Jalyn Hall, Jordan Belfi, Briana Lane",United States,0.7733244432755346,9,"TV Dramas, Teen TV Shows",culture clashes and brewing rivalries test a teen football player from south los angeles when hes recruited to the beverly hills high school team,1.3466640745006808,0.10281735039347827,3,Seasons
s384,0,Department,Ram Gopal Varma,"Amitabh Bachchan, Sanjay Dutt, Rana Daggubati, Vijay Raaz, Abhimanyu Singh, Madhu Shalini, Deepak Tijori, Anjana Sukhani, Manchu Lakshmi",India,-0.24722124863196265,11,"Action & Adventure, International Movies",two cops form a task force to take down two mobsters but when a sinister politician enters the picture dubious loyalties and motives come to light,1.3466640745006808,0.10281735039347827,143,Minutes
s385,0,Hostage House,David Benullo,"Jennifer Taylor, Justin Schilling, Emily Sweet, Julia Terranova, Patrick Cronen, Richard Neil",Unknown,0.7733244432755346,9,Thrillers,a realtor and her daughter get taken captive by two fugitive criminals during an open house forcing her to find creative ways to ensure their survival,1.3466640745006808,0.10281735039347827,86,Minutes
s386,1,How to Sell Drugs Online (Fast),Unknown,"Maximilian Mundt, Danilo Kamperidis, Lena Klenke, Damian Hardung, Leonie Wesselow, Luna Schaller, Bjarne Mädel, Roland Riebeling",Germany,0.7733244432755346,11,"Crime TV Shows, International TV Shows, TV Comedies",to win back his exgirlfriend a nerdy teen starts selling ecstasy online out of his bedroom  and becomes one of europes biggest dealers,1.3466640745006808,0.10281735039347827,3,Seasons
s387,1,Mighty Express,Unknown,"Jay Hatton, Zoe Hatz, Meesha Contreras, Dylan Shombing, Tyler Nathan, Leo Orgil, Michela Luci, Ian Ho, Evan Lefeuvre, Annick Obonsawin","United States, Canada",0.7733244432755346,13,Kids' TV,catch a ride with the mighty express  a team of trains and their kid friends who overcome trouble on the tracks with quick thinking and teamwork,1.3466640745006808,0.10281735039347827,4,Seasons
s388,0,Mimi,Laxman Utekar,"Kriti Sanon, Pankaj Tripathi, Sai Tamhankar, Manoj Pahwa, Supriya Pathak, Evelyn Edwards",Unknown,0.7733244432755346,9,"Comedies, Dramas, International Movies",an aspiring actress in a small town agrees to bear a child for a visiting couple seeking a surrogate mother but her experience takes unexpected turns,1.3466640745006808,0.10281735039347827,132,Minutes
s389,1,Plastic Cup Boyz: Laughing My Mask Off!,"Royale Watkins, Rich Schlansker","Joey Wells, Will 'Spank' Horton, Na'im Lynn",Unknown,0.7733244432755346,11,"Stand-Up Comedy & Talk Shows, TV Comedies",comedy collective the plastic cup boyz pour out the punchlines in atlanta during a trio of raw and lively standup specials,1.3466640745006808,0.10281735039347827,1,Seasons
s390,0,The Operative,Yuval Adler,"Diane Kruger, Martin Freeman, Cas Anvar, Rotem Keinan, Yohanan Herson","France, Israel, Germany, United States, United Kingdom",0.5465365117405352,11,"Dramas, International Movies, Thrillers",working as a mossad spy assigned to tehran rachel reaches her breaking point now its dangerously hard to tell whose side shes on,1.3466640745006808,0.10281735039347827,117,Minutes
s391,1,The Walking Dead,Unknown,"Andrew Lincoln, Steven Yeun, Norman Reedus, Chandler Riggs, Melissa McBride, Lauren Cohan, Danai Gurira, Alanna Masterson, Sonequa Martin-Green, Josh McDermitt, Christian Serratos, Seth Gilliam, Ross Marquand, Lennie James, Emily Kinney, Jon Bernthal",United States,0.5465365117405352,11,"Classic & Cult TV, TV Action & Adventure, TV Dramas",in the wake of a zombie apocalypse survivors hold on to the hope of humanity by banding together to wage a fight for their own survival,1.3466640745006808,0.10281735039347827,10,Seasons
s392,1,Wynonna Earp,Unknown,"Melanie Scrofano, Shamier Anderson, Tim Rozon, Dominique Provost-Chalkley, Michael Eklund, Katherine Barrell, Greg Lawson, Natascha Girgis","Canada, United States",0.6599304775080349,11,"International TV Shows, TV Action & Adventure, TV Dramas",the outcast descendant of lawman wyatt earp teams up with an immortal doc holliday to rid the world of demonic revenants from the wild west,1.3466640745006808,0.10281735039347827,4,Seasons
s393,0,Django Unchained,Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson, Walton Goggins, Dennis Christopher, James Remar, David Steen, Dana Gourrier, Nichole Galicia, Laura Cayouette, Ato Essandoh, Sammi Rotibi, Escalante Lundy, Don Johnson",United States,-0.24722124863196265,8,"Action & Adventure, Dramas",accompanied by a german bounty hunter a freed slave named django travels across america to free his wife from a sadistic plantation owner,1.3466640745006808,0.10281735039347827,165,Minutes
s394,0,A Second Chance:  Rivals!,Clay Glen,"Emily Morris, Stella Shute, Eva Grados, India Colombi, Nina Pearce, Adam Tuominen, Carmel Johnson, Natasha Wanganeen, Elysia Markou, Alexander Lloyd, Amy Handley",Australia,0.7733244432755346,6,"Children & Family Movies, Sports Movies",crushed when she doesnt qualify for the olympics a nowgrown maddy cornell finds new purpose coaching young gymnasts going up against a rival team,1.3466640745006808,0.10281735039347827,91,Minutes
s395,0,African America,Muzi Mthembu,"Phumelele Mthembu, Anthony Goss, Thami Buti, Makhosazana Ndlovu, Zandile Lujabe, Gontse Ntshegang, Roget Ellis, Bridget Pike, Boipelo Nokukhanya Tau, James Raynolds, Nji Alain, Bongani Dlamin",Unknown,0.7733244432755346,11,"Dramas, Independent Movies, International Movies",a disgruntled south african woman leaves her fianc and embezzles money from her job to pursue her dream of being a broadway star in new york city,1.3466640745006808,0.10281735039347827,97,Minutes
s396,0,Bankrolled,Marcos Bucay,"Aldo Escalante, Ricardo Polanco, Natalia Téllez, Fabrizio Santini, SeoJu Park, María Chacón, Giuseppe Gamba, Sebastián Zurita",Unknown,0.7733244432755346,11,"Comedies, International Movies",two directionless millennial bros get high and pitch a bold new social justice app that raises millions then they have to come up with the app,1.3466640745006808,0.10281735039347827,97,Minutes
s397,0,Blood Red Sky,Peter Thorwarth,"Peri Baumeister, Alexander Scheer, Kais Setti, Carl Koch, Gordon Brown, Roland Møller, Chidi Ajufo, Kai Ivo Baulitz, Graham McTavish, Dominic Purcell",Unknown,0.7733244432755346,11,"Action & Adventure, Horror Movies, International Movies",when a group of terrorists hijacks an overnight transatlantic flight a mysteriously ill woman must unleash a monstrous secret to protect her young son,1.3466640745006808,0.10281735039347827,123,Minutes
s398,1,Feels Like Ishq,Unknown,"Radhika Madan, Amol Parashar, Rohit Saraf, Kajol Chugh, Tanya Maniktala, Mihir Ahuja, Simran Jehani, Sanjeeta Bhattacharya, Saba Azaad, Skand Thakur, Zayn Marie Khan, Neeraj Madhav",Unknown,0.7733244432755346,11,"International TV Shows, Romantic TV Shows, TV Comedies",short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places,1.3466640745006808,0.10281735039347827,1,Seasons
s399,0,Kingdom: Ashin of the North,Kim Seong-hun,"Gianna Jun, Park Byung-eun, Kim Si-a, Kim Roi-ha, Koo Kyo-hwan",Unknown,0.7733244432755346,11,"Horror Movies, International Movies, Thrillers",tragedy betrayal and a mysterious discovery fuel a womans vengeance for the loss of her tribe and family in this special episode of kingdom,1.3466640745006808,0.10281735039347827,94,Minutes
s400,1,Masters of the Universe: Revelation,Unknown,"Mark Hamill, Lena Headey, Chris Wood, Sarah Michelle Gellar, Liam Cunningham, Stephen Root, Diedrich Bader, Griffin Newman, Tiffany Smith, Henry Rollins, Alan Oppenheimer, Susan Eisenberg, Alicia Silverstone, Justin Long, Jason Mewes, Phil LaMarr, Tony Todd, Cree Summer, Kevin Michael Richardson, Kevin Conroy, Harley Quinn Smith",Unknown,0.7733244432755346,12,"TV Action & Adventure, TV Sci-Fi & Fantasy",after a calamitous battle fractures eternia teela and an unlikely alliance must prevent the end of the universe in this sequel to the s classic,1.3466640745006808,0.10281735039347827,1,Seasons
s401,1,Revelations: The Masters of the Universe: Revelation Aftershow,Unknown,"Kevin Smith, Tiffany Smith, Robert David, Sarah Michelle Gellar, Chris Wood, Liam Cunningham, Alan Oppenheimer, Lena Headey, Kevin Conroy, Henry Rollins, Jason Mewes, Stephen Root, Mark Hamill",Unknown,0.7733244432755346,12,"Anime Series, Stand-Up Comedy & Talk Shows",take a behindthescenes look at masters of the universe revelation as showrunner kevin smith and others interview the cast about their iconic roles,1.3466640745006808,0.10281735039347827,1,Seasons
